city_id,city,country,latitude,longitude,timezone,data_source,ingested_at,feature_pipeline_version,timestamp,pm2_5,pm10,co,no,no2,o3,so2,nh3,temperature,feels_like,humidity,pressure,wind_speed,wind_direction,wind_gust,precipitation,rain,cloud_cover,visibility,dew_point,weather_condition,boundary_layer_height,aqi,dominant_pollutant,aqi_pm2_5,aqi_pm10,aqi_o3,aqi_no2,aqi_so2,aqi_co
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 00:00:00+00:00,18.357,30.022,50.0,0.69,1.0,1.0,0.5,6.157,38.984,38.476,56.151,1008.264,3.38,191.618,3.75,0.0,0.0,35.794,10924.81,30.214,Clear,1510.853,68.0,pm2_5,68.0,28.0,0.0,0.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 01:00:00+00:00,18.535,33.367,50.0,3.032,5.906,13.181,0.5,3.043,38.291,37.617,58.596,1007.498,4.25,143.208,6.321,0.0,0.0,24.294,11100.512,30.01,Clear,1492.402,69.0,pm2_5,69.0,31.0,6.0,3.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 02:00:00+00:00,26.737,33.44,50.0,1.253,2.459,20.854,7.166,3.901,37.255,36.64,61.213,1007.195,3.993,136.252,4.551,0.0,0.0,50.486,10092.78,29.498,Clear,1557.483,84.0,pm2_5,84.0,31.0,9.0,1.0,3.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 03:00:00+00:00,22.649,57.843,50.0,0.646,1.0,11.19,0.5,7.388,35.372,34.552,51.96,1009.154,4.878,165.947,7.484,0.0,0.0,60.887,10383.767,25.764,Clouds,1416.594,76.0,pm2_5,76.0,52.0,5.0,0.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 04:00:00+00:00,16.178,36.772,138.286,1.338,3.773,14.937,2.722,4.647,33.708,33.053,66.547,1005.287,4.273,170.627,6.008,0.0,0.0,48.289,10403.047,27.017,Clear,1083.973,64.0,pm2_5,64.0,33.0,6.0,2.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 05:00:00+00:00,26.601,42.753,68.699,2.733,6.458,1.159,2.476,7.845,33.423,32.784,53.969,1012.272,4.005,182.258,5.806,0.0,0.0,68.802,11291.055,24.217,Clouds,875.575,84.0,pm2_5,84.0,39.0,0.0,3.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 06:00:00+00:00,24.19,44.529,137.343,4.252,9.34,10.543,5.872,4.475,31.635,30.926,79.313,1007.662,4.733,103.446,7.047,0.0,0.0,60.729,9417.112,27.497,Clouds,770.184,79.0,pm2_5,79.0,41.0,5.0,4.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 07:00:00+00:00,19.196,32.805,176.164,4.435,14.607,10.16,5.939,10.168,35.083,34.672,59.028,1006.539,2.941,96.14,3.715,0.0,0.0,33.343,9997.713,26.889,Clear,552.78,70.0,pm2_5,70.0,30.0,5.0,7.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 08:00:00+00:00,22.3,33.059,212.253,4.723,8.802,26.037,9.217,14.066,33.252,32.751,69.912,1004.558,3.557,130.095,4.99,0.0,0.0,44.976,10554.747,27.235,Clear,609.178,75.0,pm2_5,75.0,31.0,12.0,4.0,4.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 09:00:00+00:00,16.756,38.73,234.66,8.886,12.031,15.155,2.232,14.646,31.831,31.488,63.968,1005.434,2.676,207.345,4.048,0.0,0.0,72.342,10065.379,24.624,Clouds,669.352,65.0,pm2_5,65.0,35.0,6.0,6.0,0.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 10:00:00+00:00,26.055,46.395,141.029,2.776,8.109,38.503,1.235,12.385,30.044,29.874,69.447,1008.921,1.891,154.561,3.087,0.0,0.0,55.46,9997.736,23.933,Clear,687.721,82.0,pm2_5,82.0,43.0,18.0,4.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 11:00:00+00:00,32.306,55.605,260.277,2.54,3.529,44.502,6.958,11.682,30.694,30.8,62.74,1007.057,0.41,160.128,0.683,0.0,0.0,64.88,10394.886,23.242,Clouds,707.816,94.0,pm2_5,94.0,51.0,20.0,1.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 12:00:00+00:00,29.181,54.639,116.061,0.917,2.85,54.15,2.295,5.402,29.941,29.842,68.225,1008.291,1.518,142.589,2.106,0.0,0.0,39.154,9560.782,23.586,Clear,782.002,88.0,pm2_5,88.0,50.0,25.0,1.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 13:00:00+00:00,27.4,41.354,177.45,3.957,7.965,61.477,1.87,5.055,30.772,30.823,74.084,1007.465,0.855,189.906,1.118,0.0,0.0,50.556,10418.824,25.588,Clear,890.538,85.0,pm2_5,85.0,38.0,29.0,4.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 14:00:00+00:00,23.789,44.771,58.505,3.084,4.636,72.688,4.726,2.801,35.15,34.547,61.832,1008.62,3.94,221.168,6.107,0.0,0.0,50.724,8588.546,27.516,Clear,1036.9,78.0,pm2_5,78.0,41.0,34.0,2.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 15:00:00+00:00,20.057,36.548,79.22,2.204,6.747,70.287,1.395,1.891,37.085,36.569,67.588,1008.86,3.593,114.343,4.278,0.0,0.0,54.058,11532.981,30.603,Clear,939.469,71.0,pm2_5,71.0,33.0,32.0,3.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 16:00:00+00:00,16.801,27.657,160.101,6.275,9.345,69.641,1.903,5.737,35.579,34.802,62.364,1006.142,4.822,174.073,8.26,0.0,0.0,44.692,9793.529,28.052,Clear,1406.433,65.0,pm2_5,65.0,25.0,32.0,4.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 17:00:00+00:00,12.847,19.145,281.679,1.773,4.785,60.157,3.466,2.335,38.461,37.914,56.715,1003.034,3.583,187.383,6.324,0.0,0.0,77.878,10033.043,29.803,Clouds,1244.669,58.0,pm2_5,58.0,18.0,28.0,2.0,1.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 18:00:00+00:00,22.881,47.054,222.246,0.581,1.0,59.121,7.217,5.172,40.745,39.968,65.445,1010.045,4.866,207.921,7.102,0.0,0.0,19.023,10174.787,33.834,Clear,1412.816,77.0,pm2_5,77.0,44.0,28.0,0.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 19:00:00+00:00,18.322,33.005,265.897,3.524,5.529,40.865,3.306,10.353,38.924,38.153,59.31,1009.644,4.747,89.66,6.125,0.0,0.0,48.298,10248.01,30.786,Clear,2005.312,68.0,pm2_5,68.0,31.0,19.0,2.0,1.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 20:00:00+00:00,22.273,43.296,322.573,8.701,11.405,32.657,11.535,9.794,38.267,37.398,62.396,1008.573,5.285,179.341,6.333,0.0,0.0,61.967,9588.306,30.747,Clouds,1724.308,75.0,pm2_5,75.0,40.0,15.0,6.0,6.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 21:00:00+00:00,19.028,33.635,272.073,5.817,9.436,27.926,6.587,8.438,40.284,39.556,54.856,1006.918,4.462,213.444,5.446,0.0,0.0,69.904,9380.807,31.255,Clouds,2031.016,69.0,pm2_5,69.0,31.0,13.0,5.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 22:00:00+00:00,23.52,42.206,274.876,3.825,6.599,17.238,4.983,7.035,42.117,41.658,61.943,1005.491,3.226,179.679,4.345,0.0,0.0,35.088,9804.683,34.506,Clear,1832.304,78.0,pm2_5,78.0,39.0,7.0,3.0,1.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-23 23:00:00+00:00,19.74,45.939,138.57,6.516,9.035,16.04,5.355,12.162,38.597,37.802,70.676,1008.003,5.037,146.182,8.539,0.0,0.0,45.123,10496.107,32.732,Clear,1418.696,71.0,pm2_5,71.0,42.0,7.0,4.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 00:00:00+00:00,13.181,33.87,76.611,7.428,9.861,14.02,0.5,5.317,39.501,39.007,62.451,1004.733,3.405,151.267,4.541,0.0,0.0,49.931,10627.045,31.991,Clear,1627.388,58.0,pm2_5,58.0,31.0,6.0,5.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 01:00:00+00:00,11.602,16.111,50.0,2.686,7.649,17.76,4.758,0.777,37.242,37.045,67.942,1003.154,2.003,217.351,3.086,0.0,0.0,48.517,8876.642,30.831,Clear,1293.092,56.0,pm2_5,56.0,15.0,8.0,4.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 02:00:00+00:00,17.284,36.486,94.159,0.541,1.0,15.53,0.5,5.237,36.023,35.402,56.519,1008.313,3.954,153.336,5.734,0.0,0.0,63.906,11303.017,27.327,Clouds,1190.295,66.0,pm2_5,66.0,33.0,6.0,0.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 03:00:00+00:00,25.131,40.876,50.0,2.061,3.323,15.933,0.5,8.615,36.328,35.851,64.911,1010.716,3.355,217.382,5.749,0.0,0.0,42.235,11050.973,29.31,Clear,1043.357,81.0,pm2_5,81.0,37.0,7.0,1.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 04:00:00+00:00,29.725,62.764,52.262,1.7,5.311,11.013,4.927,4.198,36.008,36.056,62.881,1008.781,0.708,198.367,0.852,0.0,0.0,34.108,9703.085,28.585,Clear,1256.264,89.0,pm2_5,89.0,54.0,5.0,2.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 05:00:00+00:00,17.611,41.022,92.758,2.729,6.119,6.627,4.723,9.708,34.502,34.484,59.435,1007.608,0.982,187.159,1.629,1.607,1.607,41.461,10551.885,26.389,Rain,898.329,67.0,pm2_5,67.0,38.0,3.0,3.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 06:00:00+00:00,33.342,68.49,192.845,1.637,5.377,14.285,0.742,8.896,31.476,31.551,76.236,1007.479,0.768,168.86,1.356,0.751,0.751,75.11,9351.179,26.723,Rain,441.162,96.0,pm2_5,96.0,57.0,6.0,2.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 07:00:00+00:00,47.808,89.604,191.751,3.083,4.448,6.519,6.797,9.075,30.619,30.676,67.655,1006.405,0.73,134.47,0.943,0.0,0.0,43.877,8870.598,24.15,Clear,616.57,131.0,pm2_5,131.0,68.0,3.0,2.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 08:00:00+00:00,30.989,65.138,228.495,9.768,14.975,18.934,7.107,7.156,29.841,29.616,69.45,1007.346,2.168,204.7,3.551,0.0,0.0,39.142,10425.004,23.731,Clear,615.48,92.0,pm2_5,92.0,56.0,8.0,7.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 09:00:00+00:00,43.116,80.423,219.494,0.515,1.0,20.909,6.15,8.438,32.095,31.575,79.937,1005.654,3.798,192.116,5.117,0.0,0.0,46.451,10101.954,28.082,Clear,616.986,120.0,pm2_5,120.0,63.0,9.0,0.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 10:00:00+00:00,35.137,62.98,160.02,1.81,3.519,39.358,7.588,3.866,31.607,31.173,69.237,1005.626,3.208,134.617,3.809,0.0,0.0,67.013,8325.316,25.454,Clouds,740.05,99.0,pm2_5,99.0,54.0,19.0,1.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 11:00:00+00:00,25.665,43.804,183.068,0.47,1.0,34.741,2.788,1.652,33.217,33.016,70.131,1010.97,2.057,153.853,3.211,0.0,0.0,20.65,10161.494,27.243,Clear,666.045,82.0,pm2_5,82.0,40.0,16.0,0.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 12:00:00+00:00,18.396,20.689,143.694,2.026,3.947,52.262,0.5,1.696,31.574,31.298,69.672,1008.101,2.429,119.505,2.826,0.0,0.0,47.607,8208.484,25.509,Clear,640.391,68.0,pm2_5,68.0,19.0,24.0,2.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-24 13:00:00+00:00,40.128,59.487,141.863,1.926,4.371,66.956,4.242,0.5,34.726,34.713,60.063,1002.951,0.968,67.226,1.667,0.0,0.0,48.859,10302.829,26.739,Clear,573.295,112.0,pm2_5,112.0,53.0,31.0,2.0,1.0,1.0
